date,country,SiteName,Technology,updatedby,updatetime,Volume,fromfile
2024-03-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8877.0,gas_plants
2024-03-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8091.0,gas_plants
2024-03-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8867.0,gas_plants
2024-03-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7766.0,gas_plants
2024-03-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7477.0,gas_plants
2024-03-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7948.0,gas_plants
2024-03-31,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7674.0,gas_plants
2024-04-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6518.0,gas_plants
2024-04-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8438.0,gas_plants
2024-04-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5834.0,gas_plants
2024-04-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8941.0,gas_plants
2024-04-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5251.0,gas_plants
2024-04-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5569.0,gas_plants
2024-04-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6306.0,gas_plants
2024-04-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7823.0,gas_plants
2024-04-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8087.0,gas_plants
2024-04-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7432.0,gas_plants
2024-04-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8007.0,gas_plants
2024-04-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6593.0,gas_plants
2024-04-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6360.0,gas_plants
2024-04-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6917.0,gas_plants
2024-04-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5512.0,gas_plants
2024-04-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6284.0,gas_plants
2024-04-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7601.0,gas_plants
2024-04-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7599.0,gas_plants
2024-04-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8373.0,gas_plants
2024-04-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5338.0,gas_plants
2024-04-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6177.0,gas_plants
2024-04-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5487.0,gas_plants
2024-04-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7789.0,gas_plants
2024-04-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6023.0,gas_plants
2024-04-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6705.0,gas_plants
2024-04-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8501.0,gas_plants
2024-04-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8480.0,gas_plants
2024-04-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5926.0,gas_plants
2024-04-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6147.0,gas_plants
2024-04-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8379.0,gas_plants
2024-05-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8477.0,gas_plants
2024-05-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6446.0,gas_plants
2024-05-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7370.0,gas_plants
2024-05-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7031.0,gas_plants
2024-05-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6486.0,gas_plants
2024-05-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8598.0,gas_plants
2024-05-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6305.0,gas_plants
2024-05-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8930.0,gas_plants
2024-05-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8458.0,gas_plants
2024-05-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5932.0,gas_plants
2024-05-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8328.0,gas_plants
2024-05-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8052.0,gas_plants
2024-05-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7042.0,gas_plants
2024-05-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5434.0,gas_plants
2024-05-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8938.0,gas_plants
2024-05-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6840.0,gas_plants
2024-05-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8596.0,gas_plants
2024-05-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7423.0,gas_plants
2024-05-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5325.0,gas_plants
2024-05-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6976.0,gas_plants
2024-05-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6624.0,gas_plants
2024-05-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8449.0,gas_plants
2024-05-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8443.0,gas_plants
2024-05-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8923.0,gas_plants
2024-05-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5190.0,gas_plants
2024-05-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6828.0,gas_plants
2024-05-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5009.0,gas_plants
2024-05-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6198.0,gas_plants
2024-05-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6164.0,gas_plants
2024-05-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5903.0,gas_plants
2024-05-31,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8832.0,gas_plants
2024-06-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6658.0,gas_plants
2024-06-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5647.0,gas_plants
2024-06-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7920.0,gas_plants
2024-06-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5001.0,gas_plants
2024-06-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7923.0,gas_plants
2024-06-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6694.0,gas_plants
2024-06-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5789.0,gas_plants
2024-06-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5889.0,gas_plants
2024-06-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8394.0,gas_plants
2024-06-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5562.0,gas_plants
2024-06-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6293.0,gas_plants
2024-06-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7579.0,gas_plants
2024-06-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8433.0,gas_plants
2024-06-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8178.0,gas_plants
2024-06-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7694.0,gas_plants
2024-06-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8145.0,gas_plants
2024-06-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5609.0,gas_plants
2024-06-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5901.0,gas_plants
2024-06-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6455.0,gas_plants
2024-06-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6561.0,gas_plants
2024-06-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8658.0,gas_plants
2024-06-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8172.0,gas_plants
2024-06-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5989.0,gas_plants
2024-06-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8978.0,gas_plants
2024-06-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6570.0,gas_plants
2024-06-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5378.0,gas_plants
2024-06-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8285.0,gas_plants
2024-06-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8918.0,gas_plants
2024-06-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6547.0,gas_plants
2024-06-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6279.0,gas_plants
2024-07-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5163.0,gas_plants
2024-07-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8761.0,gas_plants
2024-07-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6317.0,gas_plants
2024-07-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7144.0,gas_plants
2024-07-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5077.0,gas_plants
2024-07-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8707.0,gas_plants
2024-07-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6534.0,gas_plants
2024-07-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7105.0,gas_plants
2024-07-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7843.0,gas_plants
2024-07-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8065.0,gas_plants
2024-07-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6701.0,gas_plants
2024-07-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7424.0,gas_plants
2024-07-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8103.0,gas_plants
2024-07-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6469.0,gas_plants
2024-07-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7559.0,gas_plants
2024-07-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6396.0,gas_plants
2024-07-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5726.0,gas_plants
2024-07-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8631.0,gas_plants
2024-07-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7971.0,gas_plants
2024-07-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7326.0,gas_plants
2024-07-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8983.0,gas_plants
2024-07-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5641.0,gas_plants
2024-07-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8186.0,gas_plants
2024-07-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5578.0,gas_plants
2024-07-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5851.0,gas_plants
2024-07-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5499.0,gas_plants
2024-07-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6024.0,gas_plants
2024-07-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7807.0,gas_plants
2024-07-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7484.0,gas_plants
2024-07-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6156.0,gas_plants
2024-07-31,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8399.0,gas_plants
2024-08-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5538.0,gas_plants
2024-08-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8536.0,gas_plants
2024-08-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6581.0,gas_plants
2024-08-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7210.0,gas_plants
2024-08-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6285.0,gas_plants
2024-08-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8977.0,gas_plants
2024-08-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8263.0,gas_plants
2024-08-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5801.0,gas_plants
2024-08-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8855.0,gas_plants
2024-08-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8086.0,gas_plants
2024-08-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8621.0,gas_plants
2024-08-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6934.0,gas_plants
2024-08-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7122.0,gas_plants
2024-08-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7033.0,gas_plants
2024-08-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7361.0,gas_plants
2024-08-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7041.0,gas_plants
2024-08-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5960.0,gas_plants
2024-08-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6735.0,gas_plants
2024-08-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5049.0,gas_plants
2024-08-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6353.0,gas_plants
2024-08-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8753.0,gas_plants
2024-08-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8457.0,gas_plants
2024-08-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6754.0,gas_plants
2024-08-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5647.0,gas_plants
2024-08-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7104.0,gas_plants
2024-08-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7674.0,gas_plants
2024-08-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8655.0,gas_plants
2024-08-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7440.0,gas_plants
2024-08-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7542.0,gas_plants
2024-08-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6948.0,gas_plants
2024-08-31,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5979.0,gas_plants
2024-09-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8697.0,gas_plants
2024-09-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7422.0,gas_plants
2024-09-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8791.0,gas_plants
2024-09-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8608.0,gas_plants
2024-09-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8520.0,gas_plants
2024-09-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7566.0,gas_plants
2024-09-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8665.0,gas_plants
2024-09-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7954.0,gas_plants
2024-09-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7304.0,gas_plants
2024-09-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6629.0,gas_plants
2024-09-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8737.0,gas_plants
2024-09-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6920.0,gas_plants
2024-09-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6201.0,gas_plants
2024-09-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7685.0,gas_plants
2024-09-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7994.0,gas_plants
2024-09-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8925.0,gas_plants
2024-09-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6364.0,gas_plants
2024-09-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7248.0,gas_plants
2024-09-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6343.0,gas_plants
2024-09-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7622.0,gas_plants
2024-09-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7319.0,gas_plants
2024-09-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5494.0,gas_plants
2024-09-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5149.0,gas_plants
2024-09-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6399.0,gas_plants
2024-09-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8919.0,gas_plants
2024-09-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5160.0,gas_plants
2024-09-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5356.0,gas_plants
2024-09-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8268.0,gas_plants
2024-09-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7642.0,gas_plants
2024-09-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7569.0,gas_plants
2024-10-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6849.0,gas_plants
2024-10-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7552.0,gas_plants
2024-10-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7351.0,gas_plants
2024-10-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7250.0,gas_plants
2024-10-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7385.0,gas_plants
2024-10-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6745.0,gas_plants
2024-10-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7786.0,gas_plants
2024-10-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7444.0,gas_plants
2024-10-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6534.0,gas_plants
2024-10-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8531.0,gas_plants
2024-10-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8215.0,gas_plants
2024-10-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5162.0,gas_plants
2024-10-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5796.0,gas_plants
2024-10-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6943.0,gas_plants
2024-10-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6346.0,gas_plants
2024-10-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7960.0,gas_plants
2024-10-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6739.0,gas_plants
2024-10-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7973.0,gas_plants
2024-10-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8369.0,gas_plants
2024-10-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6094.0,gas_plants
2024-10-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8200.0,gas_plants
2024-10-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7690.0,gas_plants
2024-10-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7051.0,gas_plants
2024-10-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5582.0,gas_plants
2024-10-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6665.0,gas_plants
2024-10-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5734.0,gas_plants
2024-10-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5388.0,gas_plants
2024-10-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8185.0,gas_plants
2024-10-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8038.0,gas_plants
2024-10-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8786.0,gas_plants
2024-10-31,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8923.0,gas_plants
2024-11-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8081.0,gas_plants
2024-11-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8130.0,gas_plants
2024-11-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7129.0,gas_plants
2024-11-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6571.0,gas_plants
2024-11-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5218.0,gas_plants
2024-11-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5188.0,gas_plants
2024-11-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7651.0,gas_plants
2024-11-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7049.0,gas_plants
2024-11-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6582.0,gas_plants
2024-11-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6177.0,gas_plants
2024-11-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8258.0,gas_plants
2024-11-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8007.0,gas_plants
2024-11-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8368.0,gas_plants
2024-11-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6756.0,gas_plants
2024-11-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6358.0,gas_plants
2024-11-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6160.0,gas_plants
2024-11-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6708.0,gas_plants
2024-11-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5357.0,gas_plants
2024-11-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,5682.0,gas_plants
2024-11-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,8975.0,gas_plants
2024-11-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,6154.0,gas_plants
2024-11-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7773.0,gas_plants
2024-11-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7395.0,gas_plants
2024-11-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-01 23:10:45.537540,7722.0,gas_plants
